integrated_index,integrated_user_id,integrated_time_of_day,integrated_category_id,integrated_rating
1065,354,3,11007,4.0
1066,352,2,17045,2.2
1067,98,2,13017,4.0
1068,795,0,13140,2.8
1069,608,2,18001,3.7
1070,470,0,19004,3.5
1071,280,1,15054,3.6
1072,509,3,19021,2.1
1073,452,1,17121,1.1
1074,353,2,10052,2.2
1075,785,1,10016,2.6
1076,829,3,17053,3.3
1077,16,1,13055,2.6
1078,121,1,13316,1.8
1079,769,2,11160,4.9
1080,941,2,11063,3.5
1081,170,0,18019,3.6
1082,717,2,18061,1.2
1083,433,3,11004,2.7
1084,312,1,11121,2.3
1085,785,2,13135,2.6
1086,710,2,11005,4.7
1087,810,0,18073,3.9
1088,499,1,15056,4.4
1089,789,3,15028,3.1
1090,975,3,13037,2.4
1091,973,2,13355,1.6
1092,289,0,17139,2.1
1093,58,2,15002,2.9
1094,21,3,13211,4.6
1095,703,1,11059,2.6
1096,953,3,13152,1.3
1097,98,0,13312,3.6
1098,95,0,11052,1.8
1099,217,3,17041,1.5
1100,753,2,11021,3.0
1101,774,3,10028,3.3
1102,18,1,11070,3.4
1103,950,2,13134,4.3
1104,672,2,17072,1.9
1105,377,1,19041,3.5
1106,690,1,13043,1.8
1107,53,3,11168,3.1
1108,549,0,11136,4.3
1109,315,1,11124,4.3
1110,784,0,18064,1.3
1111,493,0,13299,2.0
1112,136,3,17123,2.5
1113,569,1,13382,1.9
1114,164,1,13099,1.3
1115,601,0,11014,4.3
1116,685,3,19002,3.4
1117,612,0,11106,4.3
1118,11,2,17104,1.1
1119,245,2,19038,3.7
1120,285,3,15022,3.0
1121,800,2,13314,1.6
1122,403,3,10012,4.5
1123,154,1,19014,1.7
1124,315,1,18035,1.3
1125,103,0,19053,4.3
1126,5,1,19047,2.5
1127,320,3,13072,1.4
1128,136,0,18056,3.1
1129,116,1,18071,2.1
1130,831,0,13009,2.4
1131,267,0,17092,2.2
1132,829,0,13135,4.8
1133,628,3,13296,3.2
1134,847,0,17082,4.9
1135,762,0,17023,2.7
1136,80,2,18046,4.4
1137,284,0,19006,4.3
1138,853,0,10055,4.8
1139,243,0,17124,3.9
1140,377,1,17064,1.2
1141,78,3,13044,4.6
1142,882,1,17114,1.3
1143,595,0,17101,2.9
1144,852,3,13030,1.9
1145,984,2,17007,2.3
1146,751,2,13134,4.8
1147,654,1,10031,1.5
1148,878,3,13063,2.3
1149,201,2,15027,3.4
1150,271,3,13063,2.1
1151,505,1,17071,4.6
1152,941,0,11115,4.5
1153,776,1,17042,3.3
1154,724,3,11057,1.2
1155,413,1,13167,1.6
1156,164,1,13094,2.7
1157,787,2,10026,4.9
1158,305,0,13096,4.5
1159,445,3,17130,4.7
1160,575,1,17011,4.1
1161,824,1,13143,2.4
1162,298,2,15053,4.0
1163,414,0,10049,4.5
1164,392,3,17083,4.6
1165,796,1,13099,4.7
1166,359,2,17112,1.8
1167,566,3,10051,2.9
1168,267,3,15028,4.2
1169,499,0,14009,4.8
1170,994,0,13017,1.3
1171,635,1,11035,2.3
1172,21,0,13095,2.3
1173,92,0,13003,3.7
1174,777,0,15053,4.4
1175,72,1,10036,3.2
1176,331,2,13235,2.0
1177,158,2,11051,1.3
1178,388,2,11131,1.1
1179,91,3,19032,4.3
1180,728,2,18036,4.1
1181,475,0,13348,4.3
1182,829,1,18011,4.2
1183,424,3,11156,2.0
1184,603,2,18036,3.3
1185,186,0,14008,2.4
1186,189,2,13071,4.2
1187,836,1,13215,4.5
1188,297,0,11009,2.6
1189,214,3,19004,4.9
1190,707,2,11008,2.4
1191,245,2,17027,3.1
1192,788,1,19020,1.5
1193,186,0,13073,2.0
1194,363,0,15021,3.3
1195,209,3,15003,4.0
1196,958,2,19049,1.0
1197,627,2,13214,3.2
1198,292,1,17030,3.8
1199,858,2,11013,4.1
1200,212,2,18042,2.4
1201,160,0,11023,3.3
1202,928,1,15015,1.8
1203,777,0,18034,2.1
1204,863,2,18051,2.5
1205,892,3,11072,4.5
1206,219,1,13296,2.6
1207,652,0,18044,3.9
1208,514,2,11132,1.2
1209,145,0,11058,4.9
1210,961,2,13212,4.9
1211,182,3,13348,2.9
1212,934,1,11170,3.0
1213,862,3,13210,2.7
1214,289,3,11033,2.2
1215,356,0,17113,1.9
1216,423,0,15028,4.7
1217,92,3,18033,4.3
1218,846,0,13025,4.1
1219,258,1,13286,3.7
1220,491,3,15045,2.7
1221,244,1,11002,3.6
1222,889,0,18076,2.2
1223,805,2,11167,2.9
1224,789,1,11028,4.9
1225,11,3,11025,3.8
1226,531,1,17002,3.6
1227,597,0,11135,5.0
1228,304,2,13044,2.3
1229,587,0,17051,4.7
1230,262,0,13386,4.0
1231,880,3,15046,4.2
1232,741,3,14009,3.6
1233,789,1,17119,2.4
1234,629,1,13064,1.1
1235,927,1,15024,2.7
1236,646,2,10048,1.8
1237,562,3,11051,1.7
1238,983,3,11012,2.3
1239,222,1,13077,1.4
1240,371,0,13065,4.8
1241,57,1,19022,4.3
1242,255,1,13044,4.7
1243,164,2,19017,3.6
1244,462,0,19039,2.7
1245,613,0,11014,2.2
1246,166,0,17103,3.5
1247,283,2,13073,4.0
1248,7,2,13198,1.9
1249,543,0,13094,3.1
1250,457,3,11049,4.8
1251,600,3,11115,4.6
1252,26,1,15006,2.5
1253,999,1,11120,2.1
1254,706,0,13042,5.0
1255,208,1,15050,4.8
1256,741,0,18012,4.7
1257,383,1,19020,3.8
1258,890,2,13205,2.2
1259,697,3,10011,2.2
1260,415,1,13344,5.0
1261,262,1,18050,3.4
1262,53,2,11093,4.6
1263,50,2,17034,2.3
1264,673,2,15027,1.9
1265,332,0,11134,1.1
1266,237,0,19051,3.6
1267,147,2,11128,1.6
1268,253,2,11026,2.4
1269,162,2,19022,4.9
1270,539,0,19038,1.5
1271,504,2,13014,1.0
1272,281,2,15006,3.2
1273,808,3,17064,3.8
1274,828,0,19003,2.8
1275,693,0,17010,2.1
1276,453,1,13387,1.6
1277,737,0,13281,4.6
1278,965,1,13017,1.9
1279,854,2,10003,4.4
1280,167,0,19018,3.8
1281,586,0,19028,2.8
1282,927,1,15007,3.7
1283,807,3,13328,1.3
1284,963,2,18024,2.9
1285,396,3,17097,3.0
1286,32,2,11062,3.3
1287,650,3,13146,4.3
1288,332,1,13299,1.9
1289,63,3,11017,3.6
1290,800,3,17121,2.6
1291,510,1,15001,2.5
1292,70,2,13207,3.9
1293,221,2,11130,2.5
1294,648,0,18006,4.1
1295,398,3,13208,2.1
1296,777,0,11049,2.5
1297,770,0,13336,4.6
1298,279,2,11053,3.2
1299,244,0,17083,3.1
1300,638,3,11167,2.2
1301,844,0,11027,4.0
1302,168,3,17027,2.2
1303,876,3,11010,2.5
1304,658,3,19044,1.6
1305,889,1,11056,2.2
1306,778,2,13074,1.2
1307,941,1,15027,1.0
1308,720,1,13221,3.0
1309,629,3,11167,2.7
1310,253,3,18023,3.1
1311,737,1,17063,3.9
1312,949,3,19046,2.6
1313,907,3,18074,3.8
1314,321,2,13078,3.0
1315,384,2,19026,2.9
1316,877,1,18050,4.4
1317,586,0,13208,1.4
1318,482,2,10018,3.8
1319,436,1,13140,4.9
1320,311,3,10027,2.6
1321,861,3,17053,3.3
1322,802,0,13214,3.4
1323,941,3,10052,3.4
1324,670,3,11012,1.1
1325,61,2,13312,2.4
1326,641,2,15017,1.3
1327,444,0,13349,2.1
1328,754,3,19045,4.8
1329,979,2,13219,1.8
1330,626,1,10023,4.5
1331,126,1,17126,2.7
1332,661,3,11054,1.9
1333,706,1,13177,3.0
1334,676,2,13355,3.7
1335,665,2,15051,3.1
1336,319,3,18058,3.7
1337,413,1,17086,2.2
1338,681,0,11031,2.0
1339,89,0,10046,4.5
1340,542,3,11122,3.9
1341,511,0,14012,2.9
1342,362,2,19030,1.6
1343,850,0,11036,3.9
1344,633,1,13335,3.3
1345,491,2,11061,4.3
1346,545,1,18026,1.6
1347,96,2,11080,1.3
1348,424,2,15029,2.4
1349,725,1,10011,3.1
1350,155,1,13348,2.9
1351,689,0,11119,1.5
1352,432,0,13026,2.2
1353,140,2,11102,3.8
1354,777,0,15015,3.9
1355,395,3,11169,2.2
1356,434,3,13059,1.9
1357,883,3,10038,3.1
1358,884,3,18024,2.0
1359,925,2,17109,4.0
1360,824,1,11171,3.7
1361,780,3,18030,4.8
1362,567,1,17115,3.7
1363,459,2,13299,1.9
1364,737,3,11111,3.7
1365,481,0,17126,2.1
1366,371,3,13216,2.0
1367,418,2,10002,4.3
1368,119,3,17022,2.8
1369,818,0,15007,1.8
1370,147,3,13075,2.4
1371,563,0,17072,3.4
1372,34,0,10005,4.4
1373,88,0,13297,4.6
1374,399,1,13096,3.9
1375,25,2,13015,4.2
1376,950,0,13146,4.5
1377,933,1,19015,4.0
1378,719,0,13069,2.1
1379,998,2,15028,1.1
1380,20,0,19013,1.1
1381,287,2,17030,1.7
1382,513,1,18014,1.4
1383,827,1,10051,2.5
1384,178,1,17121,2.5
1385,597,0,17129,1.8
1386,636,3,11146,1.3
1387,743,3,13311,4.0
1388,848,1,18041,3.9
1389,578,0,11022,4.9
1390,98,1,17047,2.6
1391,929,3,19001,1.3
1392,978,3,19048,2.8
1393,804,1,13287,1.5
1394,787,1,11156,2.8
1395,773,0,13057,4.4
1396,968,3,13377,1.3
1397,22,2,11077,1.9
1398,911,1,17125,1.6
1399,120,3,18056,2.6
1400,625,3,15054,1.7
1401,301,3,11131,3.2
1402,699,0,15023,1.6
1403,200,1,18009,5.0
1404,339,1,11074,3.7
1405,470,2,17120,2.6
1406,721,3,17136,2.0
1407,66,0,18035,3.5
1408,468,0,10047,2.7
1409,965,0,19029,4.5
1410,895,3,13009,2.5
1411,816,0,13221,3.7
1412,732,2,15044,3.7
1413,17,0,13205,1.5
1414,558,0,15025,4.4
1415,673,3,18056,4.5
1416,537,3,11175,4.6
1417,732,2,18070,4.8
1418,179,1,13011,1.8
1419,331,2,13218,3.6
1420,659,0,13099,3.0
1421,170,2,17123,1.0
1422,230,1,18064,1.9
1423,585,0,13296,2.0
1424,669,3,11044,2.9
1425,508,1,18012,3.8
1426,480,1,19053,3.2
1427,450,2,13334,3.1
1428,5,2,15018,2.2
1429,307,1,13223,3.4
1430,580,0,13296,3.1
1431,695,3,13034,3.0
1432,355,2,15020,3.5
1433,204,2,19044,2.2
1434,303,2,17097,3.9
1435,892,2,17109,4.8
1436,109,3,13024,3.0
1437,197,0,13020,1.4
1438,154,2,18030,4.8
1439,265,3,13035,2.6
1440,297,1,15006,2.9
1441,823,1,11074,4.5
1442,848,1,11123,1.4
1443,539,2,13210,1.5
1444,475,0,11046,2.6
1445,145,2,19042,2.1
1446,134,0,13219,1.6
1447,699,3,17025,3.9
1448,981,3,11149,3.2
1449,941,1,13192,3.6
1450,758,3,15041,4.1
1451,160,0,15055,2.9
1452,919,3,18020,3.1
1453,563,3,11096,2.4
1454,687,2,11131,2.0
1455,883,1,11073,2.9
1456,105,3,17067,3.0
1457,329,0,11148,2.8
1458,46,0,19046,3.6
1459,349,1,11084,4.5
1460,32,3,11004,3.4
1461,911,2,13039,3.2
1462,41,3,18054,1.3
1463,430,3,11112,1.8
1464,62,2,10043,2.7
1465,771,1,11006,2.6
1466,150,2,18073,3.7
1467,290,2,10044,3.9
1468,884,2,17032,4.7
1469,454,3,11005,1.3
1470,208,2,15034,4.1
1471,785,1,13193,3.0
1472,798,1,10037,2.1
1473,48,1,17012,1.5
1474,671,1,18076,3.8
1475,597,1,11157,3.2
1476,668,0,13263,4.6
1477,913,0,17098,1.5
1478,626,0,10049,2.3
1479,616,1,17011,1.7
1480,385,0,19025,3.3
1481,582,3,18002,2.8
1482,90,0,13140,3.7
1483,376,1,11059,1.7
1484,546,2,11038,3.1
1485,996,3,13202,3.9
1486,695,0,19022,4.7
1487,88,3,18025,1.2
1488,347,3,13017,4.2
1489,865,0,10040,2.7
1490,561,0,18008,4.7
1491,554,0,17044,3.2
1492,220,0,13339,1.7
1493,112,2,17114,1.1
1494,595,0,10056,4.8
1495,665,1,19024,4.5
1496,635,3,13303,3.4
1497,234,3,13096,4.2
1498,126,2,11046,3.2
1499,816,1,17059,2.5
1500,301,3,11013,3.9
1501,739,1,18015,3.1
1502,81,2,11019,1.9
1503,596,3,10036,4.3
1504,531,3,17104,3.1
1505,939,2,13077,2.3
1506,455,0,15047,1.7
1507,891,0,13053,2.7
1508,643,3,11045,2.1
1509,66,3,18009,3.9
1510,685,2,11017,3.6
1511,206,3,11013,2.6
1512,232,1,15035,2.4
1513,336,3,13200,4.4
1514,997,3,17120,3.4
1515,349,1,17011,1.7
1516,962,1,17009,4.6
1517,862,1,11163,2.1
1518,169,2,18044,4.9
1519,62,2,10049,4.0
1520,661,0,17017,4.7
1521,966,1,17138,1.7
1522,632,2,11033,4.9
1523,547,3,13055,4.7
1524,681,1,15025,2.9
1525,714,3,19007,1.7
1526,792,0,13144,1.4
1527,30,0,13221,1.1
1528,296,1,13144,3.2
1529,237,1,11172,4.4
1530,825,2,10005,4.5
1531,889,1,15040,2.1
1532,87,2,11023,4.0
1533,849,2,11068,4.2
1534,64,0,13010,1.1
1535,841,0,11059,2.3
1536,878,3,14008,1.2
1537,174,0,13016,3.0
1538,88,0,19053,4.5
1539,197,1,18068,2.2
1540,107,2,13019,2.1
1541,245,3,13234,1.0
1542,1,3,13053,3.7
1543,399,2,17026,2.7
1544,294,0,17104,4.8
1545,263,3,11022,4.6
1546,78,2,13051,1.2
1547,112,3,11120,4.4
1548,994,2,19003,3.9
1549,592,0,11166,1.7
1550,784,2,10010,4.1
1551,618,1,11048,4.4
1552,241,1,13152,4.6
1553,878,0,13287,4.9
1554,350,3,11020,4.2
1555,366,0,13302,3.3
1556,805,2,11045,4.1
1557,342,3,11143,3.2
1558,29,3,15041,1.4
1559,335,3,17092,2.0
1560,627,1,13310,2.0
1561,537,0,13014,1.7
1562,553,1,11087,1.7
1563,942,0,11129,1.6
1564,576,0,15052,3.3
1565,156,1,13343,3.3
1566,838,3,17047,2.4
1567,224,0,11057,4.7
1568,702,0,19044,1.2
1569,162,0,17046,2.2
1570,527,3,17010,2.7
1571,143,2,17023,4.5
1572,736,2,15005,3.0
1573,774,0,13274,5.0
1574,929,0,13382,4.6
1575,989,0,10019,3.7
1576,893,2,17120,4.9
1577,775,1,11047,1.7
1578,607,3,17006,5.0
1579,188,1,13335,2.3
1580,834,0,13354,2.1
1581,841,1,13137,2.6
1582,616,2,15016,1.2
1583,257,0,17109,3.9
1584,480,2,11043,1.6
1585,177,3,13047,3.4
1586,933,3,13334,1.8
1587,310,1,13098,2.2
1588,459,1,11012,4.5
1589,487,0,11162,2.5
1590,184,1,15046,3.9
1591,307,3,13041,1.5
1592,155,1,18014,2.2
1593,496,1,17124,2.4
1594,266,2,18053,3.3
1595,681,2,18075,2.0
1596,822,3,19021,2.7
1597,513,0,13045,4.8
1598,410,0,17093,2.9
1599,834,1,11140,3.2
1600,686,3,19034,3.1
1601,181,0,19055,1.7
1602,597,2,15044,3.8
1603,521,1,15022,2.8
1604,809,2,14014,1.3
1605,59,2,11153,3.7
1606,356,2,11109,4.3
1607,470,0,13296,2.1
1608,585,2,13305,3.5
1609,227,1,11135,2.6
1610,65,1,10010,3.4
1611,627,3,13297,4.4
1612,373,1,17055,3.9
1613,18,1,11137,3.4
1614,268,1,15027,3.5
1615,356,0,15050,1.8
1616,365,1,15007,1.8
1617,976,1,17094,1.4
1618,804,1,14004,2.9
1619,579,2,11065,4.0
1620,940,1,18029,4.7
1621,589,3,18009,2.8
1622,486,0,15018,3.1
1623,808,0,13216,2.7
1624,362,3,11023,3.2
1625,879,2,13026,2.2
1626,320,0,18057,4.7
1627,240,2,17049,3.7
1628,415,3,18015,2.6
1629,659,3,19018,1.5
1630,412,0,17028,3.9
1631,434,0,15021,3.0
1632,672,0,13294,2.1
1633,975,1,10008,4.3
1634,478,1,13013,2.0
1635,927,0,11018,4.9
1636,940,0,13012,3.6
1637,456,0,18060,2.4
1638,469,0,19017,1.1
1639,964,2,10013,2.1
1640,918,1,11149,3.8
1641,737,2,17052,2.7
1642,952,3,11100,5.0
1643,757,3,11007,1.7
1644,779,0,13024,3.1
1645,808,0,11068,3.6
1646,317,3,13074,3.5
1647,799,2,13306,4.9
1648,310,1,17031,1.7
1649,205,1,17138,4.5
1650,628,1,10042,3.3
1651,572,2,11096,4.8
1652,39,2,11025,1.3
1653,107,1,11061,3.5
1654,744,3,18034,3.2
1655,668,0,11064,1.6
1656,908,2,17100,3.6
1657,292,1,18002,1.8
1658,814,1,17002,4.3
1659,116,0,10016,1.7
1660,112,2,13333,1.1
1661,370,3,10008,4.8
1662,572,0,13048,1.0
1663,918,0,13068,2.0
1664,18,1,13018,3.1
1665,174,2,13378,3.3
1666,413,0,11177,4.6
1667,585,0,17118,3.5
1668,392,1,18035,3.5
1669,133,1,13072,2.2
1670,393,2,17119,3.8
1671,693,3,17088,1.9
1672,268,1,11165,2.8
1673,803,3,13349,2.5
1674,488,2,11169,1.5
1675,760,3,13096,4.1
1676,729,3,17035,4.2
1677,612,2,13345,3.3
1678,180,0,17112,2.9
1679,953,1,15019,1.4
1680,636,1,15001,1.6
1681,779,3,11005,1.8
1682,490,1,13001,3.2
1683,751,2,11172,4.3
1684,753,0,11133,3.9
1685,655,2,13388,3.3
1686,518,2,19013,2.4
1687,621,1,11054,2.3
1688,79,3,13167,1.7
1689,375,3,14004,4.7
1690,820,1,19042,2.4
1691,628,3,13200,3.4
1692,199,0,11103,2.3
1693,86,2,13288,1.4
1694,17,3,15014,1.8
1695,133,0,13052,2.5
1696,428,3,18032,2.0
1697,889,2,17106,4.4
1698,234,1,11165,4.3
1699,977,2,11136,4.9
1700,240,1,15031,1.0
1701,638,3,19056,2.9
1702,203,0,11157,5.0
1703,149,2,13005,2.0
1704,543,1,11086,3.7
1705,462,1,13303,3.0
1706,228,1,11005,3.4
1707,238,3,13381,3.3
1708,37,3,14005,3.2
1709,235,0,11108,3.0
1710,302,1,17028,2.6
1711,370,3,11008,1.8
1712,256,0,17006,3.5
1713,945,0,13192,3.8
1714,309,3,19028,2.1
1715,232,2,13296,2.7
1716,553,0,18039,1.4
1717,785,0,13057,4.2
1718,340,3,19017,3.6
1719,850,0,11086,1.6
1720,689,2,11024,4.7
1721,212,2,11128,2.8
1722,117,3,17138,4.2
1723,748,0,13286,3.8
1724,113,3,18074,1.4
1725,181,1,13310,2.7
1726,210,1,13102,1.1
1727,420,0,18021,4.3
1728,601,1,13296,2.6
1729,442,0,17052,3.7
1730,841,3,18041,1.2
1731,908,1,11127,1.4
1732,344,3,17135,2.7
1733,913,1,19003,1.1
1734,588,0,13315,4.5
1735,340,2,18038,2.3
1736,494,2,19019,3.6
1737,624,0,15052,5.0
1738,428,0,13010,3.0
1739,631,0,15046,3.3
1740,492,1,17044,3.2
1741,120,0,17068,4.7
1742,356,2,15023,2.3
1743,211,2,17011,3.3
1744,25,2,13217,3.1
1745,494,2,19036,2.9
1746,535,3,17062,3.0
1747,800,1,13002,4.2
1748,702,2,14015,3.8
1749,928,0,11017,3.1
1750,642,2,13099,4.9
1751,842,3,10054,3.0
1752,73,0,17015,3.2
1753,194,3,11144,3.9
1754,59,3,17137,2.1
1755,561,3,13265,3.6
1756,818,1,13048,2.0
1757,396,0,18003,3.7
1758,381,2,18031,3.9
1759,547,0,17107,4.1
1760,643,2,17109,4.6
1761,23,2,19029,1.9
1762,4,0,18042,1.4
1763,117,0,18026,3.1
1764,971,0,11014,4.9
1765,638,1,11039,2.0
1766,586,2,11126,4.7
1767,940,3,17071,3.8
1768,47,1,10030,4.3
1769,307,3,11013,4.0
1770,638,3,13141,3.2
1771,844,1,13046,2.2
1772,895,0,13312,3.9
1773,607,0,10015,2.7
1774,752,1,18019,1.8
1775,227,1,19001,3.2
1776,273,0,19026,3.3
1777,319,0,11053,2.9
1778,868,2,11043,3.3
1779,556,0,19050,3.1
1780,975,0,13352,5.0
1781,585,0,13012,3.5
1782,950,2,15015,3.3
1783,698,1,17008,3.4
1784,241,1,11156,2.8
1785,641,3,13005,1.7
1786,822,2,11093,3.1
1787,277,3,11156,1.2
1788,372,3,19026,4.6
1789,929,3,13188,3.2
1790,568,1,17130,4.0
1791,759,3,10056,4.0
1792,522,1,18044,1.6
1793,27,0,10009,2.3
1794,304,2,10046,2.4
1795,679,1,11073,1.7
1796,978,3,13022,4.3
1797,706,1,13027,2.9
1798,980,0,11096,4.7
1799,61,2,11055,1.8
1800,568,1,10056,3.1
1801,291,3,10056,1.9
1802,799,0,11096,4.7
1803,550,3,11015,2.6
1804,941,0,14002,3.3
1805,356,3,15042,1.2
1806,470,0,15016,1.6
1807,754,1,13018,1.7
1808,722,3,13134,4.6
1809,918,3,19046,2.2
1810,406,2,17049,2.7
1811,608,1,18051,2.2
1812,122,1,11080,1.1
1813,753,1,13341,3.8
1814,292,2,19018,4.4
1815,452,3,11013,2.2
1816,34,3,11099,1.2
1817,772,0,13136,3.8
1818,816,0,18043,4.4
1819,47,1,19035,2.9
1820,984,0,11040,3.0
1821,824,0,17100,2.6
1822,231,2,17057,3.6
1823,512,2,15005,4.7
1824,711,2,17025,4.8
1825,362,3,11087,2.8
1826,116,0,18008,1.7
1827,487,2,18033,2.9
1828,962,0,13052,4.8
1829,850,1,19019,4.6
1830,675,1,11086,1.7
1831,472,2,18029,3.0
1832,878,3,13036,1.3
1833,479,0,17087,1.8
1834,302,0,17061,3.7
1835,375,2,19037,2.1
1836,504,2,15053,3.1
1837,373,2,11104,4.2
1838,554,3,13031,2.1
1839,342,1,15025,2.3
1840,818,0,13297,1.7
1841,742,0,13077,1.3
1842,615,0,18030,2.3
1843,541,0,11060,1.6
1844,559,1,15030,2.8
1845,726,2,19038,3.5
1846,988,3,18016,4.2
1847,173,2,17007,1.8
1848,915,0,13138,2.6
1849,846,3,10022,2.7
1850,443,2,11063,2.3
1851,1,3,11110,1.6
1852,395,0,17107,2.0
1853,216,3,11101,4.4
1854,217,1,19019,4.9
1855,696,3,11138,4.7
1856,547,2,18043,2.8
1857,377,1,17109,3.5
1858,260,3,11042,3.5
1859,758,0,13205,1.6
1860,501,3,13311,2.1
1861,668,3,17080,5.0
1862,358,0,11118,2.8
1863,251,2,11128,2.7
1864,669,3,13031,3.1
1865,491,1,17037,3.2
1866,602,3,17018,2.3
1867,634,3,13348,1.7
1868,954,0,14001,3.3
1869,954,2,17044,1.3
1870,373,1,17064,2.5
1871,945,1,17017,1.8
1872,476,1,18074,2.0
1873,987,1,11010,3.4
1874,220,2,11156,1.9
1875,83,1,11083,3.9
1876,923,0,15041,3.4
1877,492,1,10052,4.3
1878,52,3,15026,3.7
1879,566,0,17059,2.5
1880,141,0,13199,4.1
1881,112,0,13019,1.3
1882,129,2,19039,3.1
1883,840,2,17112,4.4
1884,794,0,10039,3.1
1885,17,3,11109,3.2
1886,682,0,13044,4.1
1887,59,2,13137,2.9
1888,441,3,11079,2.8
1889,821,3,13035,4.8
1890,472,3,13355,4.8
1891,319,0,17014,4.8
1892,48,1,11125,3.5
1893,20,2,10043,3.9
1894,851,0,15027,3.6
1895,779,3,13070,1.9
1896,295,2,19005,4.9
1897,752,1,17088,1.2
1898,310,3,14008,2.5
1899,740,0,13077,2.6
1900,868,0,13035,3.1
1901,849,3,15005,4.1
1902,548,3,17105,4.6
1903,479,0,13018,4.3
1904,393,1,10014,1.6
1905,596,0,13342,4.7
1906,356,0,11100,2.6
1907,171,1,17138,2.1
1908,106,1,11054,3.5
1909,923,0,10035,1.5
1910,703,1,11082,1.5
1911,653,1,15017,3.9
1912,518,3,11010,3.8
1913,53,0,17082,3.0
1914,297,2,13386,1.7
1915,261,3,13041,1.3
1916,67,0,13222,4.7
1917,684,2,13204,1.9
1918,663,1,11080,3.5
1919,298,2,11051,2.9
1920,806,2,11136,4.8
1921,383,1,18019,2.7
1922,70,3,11058,1.6
1923,459,2,13272,2.8
1924,248,3,18019,4.6
1925,247,0,10038,1.8
1926,986,3,18041,4.0
1927,442,1,11163,3.3
1928,929,2,19007,1.2
1929,225,0,17068,3.8
1930,572,2,11057,4.8
1931,667,3,11078,4.0
1932,996,1,17029,3.4
1933,172,2,18046,3.2
1934,875,0,17134,2.8
1935,706,0,18011,2.4
1936,580,3,17051,4.2
1937,857,1,18031,2.4
1938,378,1,13281,3.4
1939,601,1,17112,4.4
1940,188,0,11081,2.1
1941,621,3,17114,1.4
1942,622,2,10013,4.4
1943,417,1,18046,4.7
1944,290,3,11177,3.9
1945,315,3,11147,1.3
1946,458,1,10047,1.2
1947,456,1,11025,2.2
1948,366,3,17094,4.0
1949,117,0,13013,4.6
1950,930,3,18041,4.7
1951,325,0,11062,4.2
1952,558,0,13337,4.5
1953,222,3,13343,4.9
1954,848,2,17108,3.8
1955,811,0,17135,3.3
1956,125,3,13106,1.9
1957,664,1,11071,1.9
1958,325,1,17106,2.4
1959,22,2,17131,3.3
1960,116,0,10042,2.2
1961,133,3,15011,4.9
1962,981,1,15022,2.2
1963,123,2,13074,2.0
1964,68,3,13194,2.4
1965,56,1,11128,2.1
1966,252,1,19019,4.3
1967,546,2,17131,2.8
1968,239,2,11116,2.5
1969,569,3,15004,3.8
1970,203,1,13018,2.8
1971,582,3,13072,3.7
1972,827,1,11148,3.4
1973,989,2,17065,3.6
1974,902,0,18053,4.6
1975,490,0,15046,1.2
1976,570,1,13006,4.3
1977,604,3,17103,2.5
1978,619,3,11002,1.7
1979,212,0,13360,2.7
1980,768,1,15030,4.3
1981,567,3,19018,4.8
1982,922,2,11124,2.6
1983,944,2,18062,1.8
1984,498,2,11159,3.1
1985,714,2,17111,2.5
1986,659,3,19020,2.5
1987,760,1,10039,3.1
1988,242,1,10034,1.5
1989,74,0,11017,3.1
1990,440,3,13208,2.3
1991,632,2,19053,2.9
1992,284,2,13192,1.2
1993,190,3,11033,3.4
1994,807,1,10048,3.6
1995,154,0,13349,1.2
1996,293,3,17136,2.7
1997,634,2,13033,2.1
1998,466,0,13003,3.5
1999,778,3,19014,1.9
2000,132,3,13040,2.6
2001,622,0,17130,4.3
2002,648,3,13203,4.5
2003,949,3,13360,3.9
2004,366,2,13377,2.3
2005,552,0,13073,1.8
2006,328,1,11083,1.8
2007,137,0,13224,1.1
2008,119,1,18057,2.0
2009,653,3,17068,1.9
2010,113,2,19052,3.4
2011,332,2,13289,2.4
2012,917,0,13103,2.9
2013,96,0,18073,4.2
2014,25,3,13035,4.8
2015,368,0,13127,2.0
2016,95,0,11042,2.0
2017,880,3,11169,2.1
2018,543,1,18059,4.4
2019,679,3,13010,4.0
2020,680,2,15036,1.4
2021,364,2,13332,2.3
2022,521,1,11090,2.0
2023,284,2,18066,2.4
2024,158,1,17097,3.9
2025,879,2,13276,1.4
2026,848,2,17023,5.0
2027,353,3,13068,1.7
2028,308,0,13040,1.0
2029,551,1,17108,1.4
2030,432,2,11096,4.0
2031,739,1,18050,4.9
2032,716,3,13380,1.3
2033,841,1,10010,4.3
2034,206,2,17050,1.4
2035,40,3,11041,4.1
2036,108,3,14010,1.9
2037,291,2,17055,1.5
2038,230,1,13029,4.6
2039,218,2,11141,4.6
2040,825,3,17070,4.6
2041,325,3,19045,3.2
2042,150,2,17093,3.0
2043,255,3,15056,2.9
2044,337,3,13035,3.3
2045,665,1,19026,1.6
2046,999,2,17126,2.8
2047,34,3,10041,3.2
2048,386,3,11088,3.8
2049,569,2,15045,3.9
2050,892,0,10006,2.5
2051,877,0,13099,1.4
2052,364,3,18014,2.3
2053,886,2,10048,3.5
2054,519,3,13387,1.7
2055,17,2,11173,2.2
2056,606,0,10023,4.3
2057,527,2,11010,3.5
2058,252,2,19034,2.6
2059,175,1,15046,4.7
2060,106,3,18021,3.6
2061,914,1,17045,2.6
